PatentNum,Date,Title,Text
10710717,2020,Multirotor aircraft and a method for controlling the multirotor aircraft,"A multirotor aircraft and a method for controlling the multirotor aircraft are disclosed. The multirotor aircraft comprises a body and a H-shaped frame, wherein, the body is mounted with a bearing, a first person view camera and a servo mechanism, the end of each arm of the H-shaped frame far away from a lateral shaft thereof is mounted with an actuator assembly, the lateral shaft of the H-shaped frame is connected with the body by the bearing, and the servo mechanism is coupled with the lateral shaft of the H-shaped frame and is configured to control the rotation of the lateral shaft of the H-shaped frame, in order to control the angle between the body and the H-shaped frame. The method comprises a first mode and a second mode, wherein in the first mode, keeping the horizon within the camera view of the aircraft; and in the second mode, generating control command on the basis of the camera aligned axis."
10767347,2020,Shovel and autonomous aerial vehicle flying around shovel,"A shovel includes a lower traveling body, an upper turning body mounted on the lower traveling body; and a receiver, a direction detecting device, a controller, and a display device mounted on the upper turning body, wherein the receiver is configured to receive an image captured by a camera-mounted autonomous aerial vehicle, the direction detecting device is configured to detect a direction of the shovel, the controller is configured to generate information related to a target rotation angle of the camera-mounted autonomous aerial vehicle based on the direction of the shovel, and the display device is configured to display the captured image in a same direction as a direction of an image that is captured when the camera-mounted autonomous aerial vehicle rotates by the target rotation angle."
10549846,2020,UAV with transformable arms,"Aerial vehicles are provided with one or more transformable arms (, , , , ). The one or more transformable arms (, , , , ) may support one or more propulsion units, and transform between a flight configuration where the propulsion units of the arms effect flight of the aerial vehicle, and a landing configuration, wherein the transformable arms (, , , , ) are used as a landing support that bears weight of the aerial vehicle when the aerial vehicle is not in flight. Using the transformable arms (, , , , ) as legs when the UAV is in a landed state permits the UAV to reduce weight and reduce obstruction to a payload carried by the UAV when the UA is in flight."
10558218,2020,"Vehicle surroundings monitoring apparatus, monitoring system, remote      monitoring apparatus, and monitoring method",To allow acquisition of information corresponding to running conditions of a vehicle and presentation of the information to a passenger. A vehicle surroundings monitoring apparatus acquires information on vehicle surroundings while floating a floating body equipped with a sensor including at least an image-taking apparatus in the vehicle surroundings and presents the information to a passenger. The vehicle surroundings monitoring apparatus includes processing means for controlling at least one of a method for acquiring the information on the vehicle surroundings and a method for presenting the information to a passenger in accordance with running conditions of a vehicle.
10689101,2020,Indirect motor drive train for RC vehicles,"The present disclosure describes an indirect motor drive train for RC vehicles. Example embodiments include RC vehicles such as helicopters (and more specifically quadcopters) with a housing and housing arms that extend radially from the housing. Protected within each housing arm is a motor and indirect drive train. In operation, the drive train may include a first gear and a second gear with corresponding teeth that mesh together to translate motion from the motor axis to a propeller axis."
10681285,2020,Unmanned aerial vehicle and multi-ocular imaging system,An unmanned aerial vehicle (UAV) includes a vehicle body and a multi-ocular imaging assembly. The multi-ocular imaging assembly includes at least two imaging devices disposed in and fixed to the vehicle body.
10768625,2020,Drone control device,"In one general aspect, a drone control device includes a body, a motor that is configured to move the body, a network module, an input module, and a processor. The network module is configured to communicate with a security system that monitors a property and receive data associated with a location within the property. The input module is configured to receive user input. The processor is configured to perform operations that include: determine, from among the location within the property and other locations within the property, a target location within the property; move the body to the target location within the property by providing a signal to the motor; receive, from the input module, input data that is associated with an operation of the security system; and in response to receiving the input data, perform the operation of the security system."
10853931,2020,System and method for structural inspection and construction estimation      using an unmanned aerial vehicle,"An automated image capturing and processing system and method may allow a field user to operate a UAV via a mobile computing device to capture images of a structure area of interest (AOI). The mobile computing device receives user and/or third party data and creates UAV control data and a flight plan. The mobile computing device executes a flight plan by issuing commands to the UAV's flight and camera controller that allows for complete coverage of the structure AOI. After data acquisition, the mobile computing device then transmits the UAV output data to a server for further processing. At the server, the UAV output data can be used for a three-dimensional reconstruction process. The server then generates a vector model from the images that precisely represents the dimensions of the structure. The server can then generate a report for inspection and construction estimation."
10775786,2020,Method and system for emulating modular agnostic control of commercial      unmanned aerial vehicles (UAVS),"A method for emulating control signals for controlling an unmanned aerial vehicle (UAV). The method comprises using an integrated circuit installed on the UAV and communicatively coupled to a flight control processor and a companion processor for receiving flight control parameters from the companion processor, the flight control parameters are based data from a plurality of sensors communicatively coupled to the companion processor and mounted on the UAV, wirelessly receiving remote control signals from a remote control unit, modulating the flight control parameters to create emulated signals emulating a signals generated by a remote control designated to wirelessly control the UAV, the emulated signals encode instructions to maneuver the UAV, and switching between the remote control signals and the emulated signals during a flight time of the UAV."
10543917,2020,Flying drone comprising two wings in tandem to which photovoltaic cells      are coupled,"A flying drone, which includes a fuselage; a propulsion powered at least by electrical accumulators and/or photovoltaic cells; and first and second wings. The first wing is defined by a wingspan and by an upper surface area, where the upper face of the first wing is essentially covered by photovoltaic cells. The second wing has practically the same wingspan and upper surface area as the first wing. The second wing is offset along the fuselage and in height relative to the first wing. The upper face of the second wing is essentially covered with photovoltaic cells."
10701913,2020,Methods and apparatus for unmanned aircraft-based object detection,"The present disclosure describes a system and method for the use of unmanned aircraft systems to detect, locate, and identify objects in, on, or near the water that may provide useful information to people in a different location, such as on a nearby vessel for purposes of ultimately locating fish. The vessel can then take action based on data collected by the unmanned aircraft system, such as move to a new location to catch fish as detected by the unmanned aircraft system."
10589859,2020,Apparatus and method for aerial recovery of an unmanned aerial vehicle,"An apparatus and method for aerial recovery of an unmanned aerial vehicle (UAV) are provided. The apparatus includes a rigid base having a first section and a second section, wherein the first section is securely mounted to a floor of an aircraft. The apparatus further includes a servicing platform moveably mounted to the base and configured to move along a direction parallel to a longitudinal axis of the aircraft such that in an extended position, the servicing platform at least partially protrudes from a rear cargo door of the aircraft, wherein the servicing platform comprises a capturing mechanism configured to capture the UAV in the extended position."
10535195,2020,Virtual reality system with drone integration,"A virtual reality system includes a drone including a rotor, a display, an audio speaker, a body harness having adjustable straps, and one or more processors in operative communication with the display, the audio speaker, and the drone. The drone may be fixed to the body harness. The one or more processors may be configured to issue audio-visual content to the display and audio speaker and control the rotor based on the issued audio-visual content."
10665115,2020,Controlling unmanned aerial vehicles to avoid obstacle collision,"A method, device, framework, and system provide the ability to control an unmanned aerial vehicle (UAV) to avoid obstacle collision. Range data of a real-world scene is acquired using range sensors (that provide depth data to visible objects). The range data is combined into an egospace representation (consisting of pixels in egospace). An apparent size of each of the visible objects is expanded based on a dimension of the UAV. An assigned destination in the real world scene based on world space is received and transformed into egospace coordinates in egospace. A trackable path from the UAV to the assigned destination through egospace that avoids collision with the visible objects (based on the expanded apparent sizes of each of the visible objects) is generated. Inputs that control the UAV to follow the trackable path are identified."
10551833,2020,Method for image capturing using unmanned image capturing device and      electronic device supporting the same,"An unmanned image capturing device and a method of operation thereof are provided. The unmanned image capturing device includes a movement device that moves the unmanned image capturing device; a camera; a communication circuit; a location detection circuit that detects a location of the unmanned image capturing device; a processor; and a memory that stores instructions. The processor moves the unmanned image capturing device, captures a plurality of images, detects a plurality of three-dimensional locations, at which the plurality of images are respectively captured, sends at least one of the captured images and information about the respective detected location of the at least one of the captured images, receives information about a change in the at least one of the captured images or information about an image selection, and controls the movement device to move the unmanned image capturing device to a location based on the received information."
10696395,2020,Tethered unmanned aerial system,"A tethered unmanned aerial system (UAS) is described, wherein the flight of one or more UASs may be used in connection with a water and light display."
10845301,2020,Multi-rotor wing unmanned aerial vehicle platform based crop growth      monitoring method and device,"A crop growth monitoring device based on multi-rotor unmanned aerial vehicle platform includes a multi-rotor unmanned aerial vehicle, a payload and a ground receiver; the payload part includes a multispectral crop growth sensor module, a signal amplification module, a controller module, a wireless data transmission module, and a power module for power supply and a power supply control module, which are connected in sequence; further comprising a gimbal. The crop growth monitoring device based on the multi-rotor unmanned aerial vehicle platform overcomes the influence on measurement caused by the down-wash flow field of the unmanned aerial vehicle, and can transmit the measured data to the ground receiver in real time for online analysis and processing, realizing continuous, real-time, convenient and large-scope acquisition of crop growth information."
10577125,2020,Multi-rotor aircraft including a split dual hemispherical attachment      apparatus for virtual reality content capture and production,"A multi-rotor aircraft including a split dual hemispherical attachment apparatus for virtual reality content capture and production. One or more hemispherical attachment assemblies can include camera receptacles to receive and secure multiple cameras, sensors, and/or other detectors. The relative positioning of the cameras eliminates any parallax point or view of a propeller within the video content, even though they are disposed in closer proximity, which enables the production of high-quality virtual reality content. The split dual hemispherical attachment apparatus can be coupled to a stabilization device mounted on the multi-rotor aircraft to reduce or eliminate remaining vibration and vertigo effects. The split dual hemispherical attachment apparatus disclosed herein permits interchangeability of various kinds of holders and receptacles for the various kinds of cameras, sensors, and/or detectors. The multi-rotor aircraft can include logic for supporting real time capture and post-processing of virtual reality content."
10745126,2020,Unmanned aerial system with transportable screen,"An unmanned aerial system (UAS) that displays an image, video or other effect is described. The UAS may include a camera that captures the image for display. The UAS may be used in connection with a water display, and multiple UASs may operate together."
10773641,2020,Process for signaling an accident by means of a signaling drone,"A process for signaling an accident by at least one drone, the process involving acquiring a location of the place of the accident; calculating the coordinates of at least one signaling position; signaling the accident in accordance with a combination of the location of the place of the accident and the calculated coordinates of the at least one position."
10571915,2020,Systems and methods for providing flight control for an unmanned aerial      vehicle based on opposing fields of view with overlap,"This disclosure relates to providing flight control for an unmanned aerial vehicle based on opposing fields of view with overlap. The UAV may include a housing, a motor, a first image sensor, a second image sensor, a first optical element having a first field of view greater than degrees, a second optical element having a second field of view greater than degrees, and one or more processors. The first optical element and the second optical element may be carried by the housing such that a centerline of the second field of view is substantially opposite from a centerline of the first field of view, and a peripheral portion of the first field of view and a peripheral portion of the second field of view overlap. Flight control for the UAV may be provided based on parallax disparity of an object within the overlapping fields of view."
10614503,2020,Apparatus and method for surveying premises of a customer,"Systems, apparatuses and methods are provided herein for providing surveying premises of a customer. In one embodiment, a system for surveying premises of a customer comprises: an unmanned aerial vehicle (UAV) comprising a three dimension (D) scanner and an image sensor, and a control circuit comprising a communication device configured to communicate with the UAV. The control circuit being configured to: receive, from a customer, a premises location, instruct the UAV to travel to the premises location to collect a set of data, form a D point cloud model of the premises based on D data collected by the D scanner of the UAV, identify one or more features of the premises based on the D point cloud model and image data collected by the image sensor of the UAV, and generate a recommendation to the customer based on the one or more features of the premises."
10822077,2020,Geometrically reconfigurable propellers,"An aerial vehicle may be equipped with propellers having reconfigurable geometries. Such propellers may have blade tips or other features that may be adjusted or reconfigured while the aerial vehicle is operating, on any basis. Propellers having reconfigurable blade tips joined to blade roots may cause the blade tips to be aligned with the blade roots, or substantially perpendicular to the blade roots, e.g., in order to counter adverse effects of tip vortices, or at any intervening angle. The propellers may be reconfigured at predetermined times during operation of an aerial vehicle, or upon sensing one or more operational characteristics or environmental conditions, as may be desired or required."
10854962,2020,Integrated antenna in an aerial vehicle,"Disclosed is a cross loop antenna system for an aerial vehicle. In one embodiment, the cross loop antenna system includes a cross bar antenna and a ground plane. The cross bar antenna includes two thin coplanar perpendicular bars that intersect in the middle and are parallel to the ground plane. Each bar couples to the ground plane at each end, comprising an antenna loop. Thus, the cross loop antenna system comprises two intersecting single-fed loops. The antenna can operate at a wavelength that is approximately twice the length of the bars. In such an embodiment, the antenna system may be resonant. The distance between the bars and the ground plane may be relatively small, thus minimalizing the vertical profile of the antenna. The antenna may be operated as a dual-band antenna and may produce an omnidirectional radiation pattern. An aerial vehicle may include two such antennas."
10579863,2020,Unmanned aerial vehicle with biometric verification,"Disclosed herein are system, method, and computer program product embodiments for locating, identifying, and tracking a known criminal, fugitive, missing person, and/or any other person of interest. An embodiment operates by deploying an unmanned aerial vehicle, determining the mode of operation of the UAV, operating the UAV in accordance with the mode of operation of the UAV, determining whether a subject has been detected, capturing a first voice sample associated with the subject, authenticating the identity of the subject, and transmitting the GPS location of the unmanned aerial vehicle to a computing device."
10762615,2020,Method and system for servicing an object,A method for servicing an object via a mobile platform includes maintaining a distance between the mobile platform and the object and performing a task for the object while maintaining the distance.
10873460,2020,UAV authentication method and system,"An authentication method includes that an authentication apparatus of an unmanned aerial vehicle (UAV) generates a session key, the authentication apparatus receives a device identification (ID) of a device and a randomly generated random number from the device of the UAV, the authentication apparatus obtains a device key of the device according to the device ID of the device, the authentication apparatus encrypts the session key and the random number according to the device key of the device, and the authentication apparatus sends the encrypted session key and the encrypted random number to the device."
10545391,2020,"Driving apparatus, gimbal, imaging device, aerial vehicle and movable      device","A gimbal includes a support, a carrying member carrying an electrical component, a carrying member driver coupled to the support and the carrying member, and a transmission member in the support. The carrying member driver is configured to drive the carrying member to rotate relative to the support. The carrying member driver includes a stator coupled to the support, and a rotor sleeving outside the stator and being coupled to the carrying member. The transmission member extends from within the support, winds around a circumference of the rotor, and extends to the carrying member to be electrically connected with the electrical component."
10657827,2020,Drone flight operations,"Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for sending a flight plan for execution by a drone, where the flight plan is adapted to a flight controller of the drone. Receiving flight data from the drone while the drone is executing the flight plan. Determining a modification to the flight plan based on the flight data received from the drone. Sending the modification to the flight plan to the drone while the drone is executing the flight plan, such that the drone executes the flight plan as modified by the modification."
10824141,2020,Systems and methods for UAV flight control,"Systems, methods, and devices are provided herein for controlling one or more movable objects via a graphical user interface. A method for controlling a movable object may be provided. The method may comprise obtaining one or more parameters of a target object, and generating a motion path for the movable object based on the one or more parameters of the target object. The motion path may comprise a plurality of spatial points that are defined relative to the one or more parameters of the target object. The plurality of spatial points may be configured to be on one or more planes."
10704730,2020,Small-sized camera gimbal and electronic device having same,"A camera gimbal is disclosed. The disclosed camera gimbal comprises: a pitching housing, in which a lens part is disposed, rotating around a first axis; a yawing housing rotating around a second axis vertical to the first axis, and to which the pitching housing is coupled so as to be rotatable around the second axis; and a rolling housing rotating around a third axis vertical to the first and second axes, and to which the yawing housing is coupled so as to be rotatable around the third axis, wherein the first and second axes can cross at a right angle, the second and third axes can cross at a right angle, the first and third axes can be spaced from each other in a state in which the first and third axes can cross at a right angle, and the first and third axes can be arranged on the same plane. In the present invention, various examples are possible."
10633092,2020,UAV with wing-plate assemblies providing efficient vertical takeoff and      landing capability,"A technique is directed to operating an unmanned aerial vehicle (UAV) having a fuselage defining a flight direction of the UAV and wing-plate assemblies that propel the UAV in the flight direction defined by the fuselage. The technique involves providing, while the flight direction defined by fuselage of the UAV points vertically from a takeoff location on the ground, thrust from propulsion units of the wing-plate assemblies to fly the UAV along a vertical takeoff path. The technique further involves maneuvering, after the UAV flies along the vertical takeoff path, the UAV to align the flight direction along a horizontal flight path that is perpendicular to the vertical takeoff path. The technique further involves providing, after the UAV flies along the horizontal flight path, thrust from the propulsion units of the wing-plate assemblies to land the UAV along a vertical landing path that is perpendicular to the horizontal flight path."
10683069,2020,Underwater exploration system,"An underwater exploration system enables signal transmission and reception to and from an underwater vehicle through wireless communication, that enables carriage of the underwater vehicle to a survey point and collection of the underwater vehicle, and, further, that enables a quick change of the survey point. The underwater exploration system includes: an underwater exploration unit including: a floating member including a first antenna and configured to support the first antenna above a water surface; and an underwater vehicle connected to the first antenna via a signal line; a communication device including a second antenna configured to transmit and receive a wireless signal to and from the first antenna; and an unmanned aerial vehicle configured to carry the underwater exploration unit and drop the underwater exploration unit to the water surface."
10877365,2020,Aerial photography camera system,"The presently disclosed subject matter includes a camera system for aerial photography applications which can be mounted on an aircraft and be operated for obtaining images of a surveyed area. The proposed camera system comprises a camera control unit operatively connected to a camera supported by a pivotal supporting device such as a gimbal assembly. The camera is continuously moved along a scanning line without stopping and is operated to capture images in a certain frame rate, this is carried out by measuring as well as regulating the angular velocity of the camera to adapt the pictured and the non-pictures zones over the scanning line."
10592843,2020,Unmanned aerial delivery to secure location,"A delivery management system comprises a communication device that receives a notification of a communication established between an unmanned aerial vehicle (UAV) that delivers a payload and a delivery box constructed and arranged to receive the payload from the UAV when the UAV is a predetermined distance from the delivery box and moving in a direction toward the delivery box, the communication including an identity of the UAV; a verification device that processes the notification and validates the identity of the UAV; and an instruction generator that generates an instruction to the delivery box to open the delivery box in response to the verification device validating the identity of the UAV and a determination by the communication device that the communication is established between the UAV and the delivery box. The communication device includes an autolocker communication device that outputs the instruction to the delivery box."
10540901,2020,Autonomous mission action alteration,"An unmanned aerial vehicle includes a camera, one or more sensors, memory storing first instructions that define an overall mission, and memory storing one or more mission cues. The vehicle further includes one or more processors configured to execute a first part of the first instructions to perform a first part of the overall mission. The processors are configured to process at least one of the image data and the sensor data to detect a presence of at least one of the mission cues. The processors are configured to, in response to detecting a mission cue, interrupting execution of the first instructions and executing second instructions to control the unmanned aerial vehicle to perform a first sub-mission of the overall mission. The processors are configured to after executing the second instructions, performing a second part of the overall mission by executing a second part of the first instructions."
10589867,2020,Gimbaled thruster configuration for use with unmanned aerial vehicle,"A vectored thrust control module for an aircraft that includes a servo system that couples to the aircraft structure at an output shaft connection point. A thrust motor assembly is fully supported by the servo system and rotates a bladed component to provide thrust to the aircraft. Further, the thrust motor assembly is rigidly connected with the servo system to rotate together about a longitudinal axis thrust line with respect to the aircraft structure. The bladed component and the thrust motor assembly generate a line of thrust that extends through the connection point of the servo system to the aircraft structure."
10768624,2020,Unmanned aircraft turn and approach system,"An aircraft including a wing system, a plurality of control surfaces, a camera mounted on a camera pod, and a control system. The camera pod is configured to vary the orientation of the camera field of view only in yaw, relative to the aircraft, between a directly forward-looking orientation and a side-looking orientation. The control system controls the control surfaces such that they induce a significant aircraft yaw causing an identified target to be within the field of view of the camera with the camera in the directly forward-looking orientation."
10825347,2020,"Unmanned aircraft, and method and system for navigation","An unmanned aircraft navigation system includes a master navigation device, a slave navigation device, and a controller. The master navigation device includes at least one measurement component. The slave navigation device includes at least one measurement component configured to provide a redundancy support for the at least one measurement component of the master navigation device. The controller is configured to effect a navigation using the at least one measurement component of the master navigation device and the at least one measurement component of the slave navigation device."
10793249,2020,Aircraft having a thermal insulation component,"An aircraft comprises at least one thermal insulation component, which is made of a nano-porous material, the pore structure of which is open-pored such that when the aircraft is in flight operation, a pressure in the pores of the thermal insulation component corresponds to the ambient pressure at the flight altitude of the aircraft."
10843623,2020,Signal drone for an automobile,"An emergency alert system for a vehicle includes a drone system including a warning sign disposed within a body defining cavity of the vehicle and a controller. The controller is configured to, in response to a user request during a stop, launch the drone system from the cavity and specify drone position relative to the vehicle based on traffic flow around the vehicle to alert other vehicles in a vicinity of the vehicle via the warning sign regarding occurrence of the stop."
10556349,2020,Multipurpose robotic system,"A robotic system is disclosed. The robotic system includes a robot with an arm. The arm is configured to be selectively extendable and retractable. An enclosure is coupled to a distal end of the arm. The enclosure includes a limited range network. The limited range network is configured to communicate with another computing device, when the arm is selectively extended."
10543984,2020,Multipurpose robotic system,"A robotic system is disclosed. The robotic system includes a robot. A module is coupled to the robot. An item is disposed within the module. The module includes a release door configured to be selectively opened and closed. When the release door is selectively opened, the item is dropped from the module."
10663592,2020,"Flight control device, flight control method, and computer-readable      recording medium","A flight control device is device for controlling an unmanned aircraft , including: a region detection unit that detects a flight-restricted region in which flight is restricted; a distance calculation unit that calculates a distance d from the flight-restricted region to the unmanned aircraft ; and a collision determination unit that specifies an altitude and a speed of the unmanned aircraft , and determines whether the unmanned aircraft lands in the flight-restricted region in case of a crash, based on the altitude and the speed that have been specified and the calculated distance d."
10535037,2020,Targeted location product delivery systems and methods,"In some embodiments, systems, apparatuses and methods are provided herein useful to delivery packages using unmanned delivery aircrafts. Some embodiments include product delivery systems, comprising: a transceiver; a control circuit; a memory coupled to the control circuit and storing computer instructions that when executed by the control circuit cause the control circuit to perform the steps of: receive, from a customer, an authorization to deliver a product by an unmanned delivery aircraft; receive, from a portable user interface unit associated with the customer, global location information of a current location of the user interface unit and that designates a delivery location where the customer would like the product delivered; and initiate a delivery, by an unmanned delivery aircraft, of the product to the delivery location defined by the global location information received from the user interface unit."
10538323,2020,Tethered wing structures complex flight path,"A vertical liftoff aircrafts system includes a plurality of unmanned wing structures configured for collective vertical liftoff; a plurality of tethers respectively connected to the plurality of wing structures; and a fuselage including a connector thereon for mechanically connecting the plurality of tethers. The fuselage includes a power pack for powering the plurality of wing structures via the plurality of tethers, whereby the plurality of wing structures is operatively interconnected to the fuselage with the plurality of tethers for lifting the fuselage. A method and a kit thereof also are disclosed."
10526088,2020,Package delivery and reception with drones,"A method for automatically delivering a physical mail includes receiving, by an unmanned aerial vehicle from an unmanned aerial vehicle management system, a delivery information, the delivery information includes information about a first secure mailbox and information about a second secure mailbox, the first secure mailbox being related to a first target user, delivering the physical mail to the first secure mailbox, and rerouting the unmanned aerial vehicle carrying the physical mail from the first secure mailbox to the second secure mailbox in response to the physical mail being delivered to the first secure mailbox."
10623621,2020,"Control method for photographing using unmanned aerial vehicle,      photographing method using unmanned aerial vehicle, mobile terminal, and      unmanned aerial vehicle","A method for operating an unmanned aerial vehicle (UAV) is performed by a mobile terminal. The mobile terminal displays an image transmission interface on a touchscreen of the mobile terminal, the image transmission interface including a picture taken by the UAV that is wirelessly connected to the mobile terminal. After detecting a touch control signal applied on the touchscreen, the mobile terminal acquires an operation gesture according to the touch control signal and generating a corresponding operation command according to the operation gesture and a current control mode of the image transmission interface. Finally, the mobile terminal sends the operation command to the UAV. The UAV then performs a predefined operation according to the operation command."
10703507,2020,Extendable and retractable parcel receiving apparatus for delivery drones,"A retractable docking platform and parcel receptacle apparatus for delivery drones, including one or more telescopic sliding platform panels; adapted to slide between an extended position and a retracted position wherein in operation, a parcel can be delivered by a drone to the extended platform and on completion of delivery, the platform and parcel are retracted into the building for collection from a secure receptacle. The operation can be coordinated through a wireless system via remote signals sent by the drone and/or a drone operation center which also records addresser and addressee details and information including time of delivery, mass and scanned information to verify delivery. The platform can also communicate with the drone to verify its identity for secure delivery. The platform may send delivery confirmation to the customer receiving a parcel."
10860040,2020,Systems and methods for UAV path planning and control,"A method for determining a target direction for a movable object includes providing an image on a computer-implemented display, obtaining a position of a selected point on the image in response to a user selecting the point on the image, and determining the target direction based on the position of the selected point on the image."
10814972,2020,Air vehicle and method and apparatus for control thereof,"An air vehicle comprising a main body and a pair of opposing wing members extending substantially laterally from the main body, at least a first propulsion device associated with a first of said wing members and a second propulsion device associated with a second of said wing members, each said propulsion device being arranged and configured to generate linear thrust relative to said main body, in use, the air vehicle further comprising a control module for generating a control signal configured to change a mode of flying of said air vehicle, in use, between a fixed wing mode and a rotary wing mode, wherein, in said fixed wing mode of flying, the direction of thrust generated by the first propulsion device relative to the main body is the same as the direction of thrust generated by the second propulsion device, and in said second mode of flying, the direction of thrust generated by the first propulsion device relative to the main body is opposite to that generated by the second propulsion device."
10822084,2020,Payload launch apparatus and method,"Apparatus for releasing a payload from an air vehicle (), the apparatus comprising a generally tubular holding device () mounted on, or formed integrally with, said air vehicle, said holding device () having an open end facing in a direction substantially opposite to the direction of travel () of said air vehicle (), in use, the apparatus further comprising a container () for housing said payload and configured to be at least partially received within said holding device (), at least one releasable retaining device () for releasably retaining said container () within said holding device (), and an actuation device for selectively actuating said at least one releasable retaining device to release said container from said holding device, said container () having thereon at least one drag inducing device () configured to induce drag in a direction substantially opposite to that of said direction of travel () of said air vehicle, in use, so as to act to drag said container () from said holding device () through said open end."
10807708,2020,Air vehicle and imaging apparatus therefor,"An air vehicle () comprising a main body () and a pair of opposing wing members (a, b) extending substantially laterally from the main body () having a principal axis orthogonal to the longitudinal axis () of said wing members, at least a first propulsion device (a) associated with a first of said wing members arranged and configured to generate a linear thrust relative to the main body in a first direction, and a second propulsion device (b) associated with a second of said wing members arranged and configured to generate linear thrust relative to said main body in a second, substantially opposite, direction such that said wing members and said main body are caused to rotate about said principal axis, in use, the air vehicle further comprising an imaging system () configured to cover a substantially .degree. imaging area about said principal axis and comprising at least one electro-optic sensor () mounted on a support member () and having a field of view (a) covering a portion of said imaging area, said support member being mounted on said air vehicle, said imaging system () further comprising a control module () configured to define an object or region of interest in relation to said air vehicle, determine a nominal sensor field of view incorporating said object or region of interest, and obtain sequential image data from a sensor having a field of view matching said nominal field of view as said air vehicle completes a rotary cycle."
10737804,2020,Method for loading and/or unloading a transport device at a receiving      container,"The invention relates to a method by which an unmanned transport device docked on a receiving container is loaded with a payload container for a consignment, having a loading device for loading the transport device with the payload container, wherein the payload container has a bearing at its first end, the transport device has a loading opening on its underside for receiving the payload container, and the loading opening, at its front end, has a mating contour corresponding to the bearing, and the method has the following steps: the payload container, arranged on the loading device, is pivoted in relation to the horizontal by the loading device such that the first end is elevated in relation to a second, opposite end of the payload container, the loading device is raised until the payload container ends up at least with its first end located within and/or beneath the loading opening, and the payload container is pivoted by the loading device into the horizontal for introduction into the loading opening such that, first of all, the bearing comes into engagement with the mating contour and, subsequently, the second end of the payload container comes into engagement with a rear end of the loading opening."
10805540,2020,Quadcopter with pitched propeller configuration,"A quadcopter has a fuselage and four rotors, each defining a thrust vector. An onboard camera system includes a gimbal with a roll axis and a pitch axis. Right side motors are mounted with a dihedral angle so that their respective thrust vectors intersect at a common focal point located above the fuselage. Left side motors are mounted with a dihedral angle so that their respective thrust vectors intersect at a common focal point located above the fuselage. The tilted thrust vectors provide yaw stability which allows flight yaw control to be used as yaw control of the onboard camera."
10676331,2020,Winch for an aerial drone deployed non-destructive evaluation scanner,A test unit () has an aerial drone () which deploys an NDE scanner () on a metal surface of the EUT () from an aerial drone (). The test unit () has a winch () with a winch drive motor () and a drive pulley () for dispensing and retrieving a deployment tether (). The winch () also includes a reel motor () and a reel () on which the deployment tether () is spooled. The winch drive motor () and the reel motor () are synchronized to provide a take-up loop () formed of the deployment tether () which extends between the drive pulley () and the reel (). A take-up arm () is connected between the take-up loop () and a position sensor () for determining the length () of the take-up loop (). The deployment tether () is preferably provided by a cogged drive belt.
10845797,2020,"Information processing device, information processing method, and      transportation system","[Object] To propose a novel and improved information processing device, a novel and improved information processing method, and a novel and improved transportation system capable of realizing more stable article transportation in article transportation by unmanned flyers. [Solution] Provided is an information processing device including: a display information control unit configured to control display of a screen used for a user to select a container to be conveyed by an unmanned flyer from candidates for the container on a basis of the candidates for the container accommodating an article and conveyed by the unmanned flyer in article transportation by the unmanned flyer."
10618655,2020,Package delivery mechanism in an unmanned aerial vehicle,"A package delivery mechanism (PDM) of an unmanned aerial vehicle (UAV) is described. The PDM includes a gravity activated locking mechanism to lock and unlock a package attached to the UAV based on the weight of the package. When the package is attached to a suspension member of the UAV, the locking mechanism automatically engages with the package and keeps the package locked to the suspension member, due to the weight of the package. When the package is lowered and reaches the ground, the weight of the package is offloaded from the suspension member, which enables the locking mechanism to be disengaged, thereby releasing the package."
10703494,2020,Parachute control system for an unmanned aerial vehicle,"Disclosed is a technique for landing a drone using a parachute. The technique includes a parachute deployment system (PDS) that can deploy a parachute installed in a drone and land the drone safely. The parachute may be deployed automatically, e.g., in response to a variety of failures such as a free fall, or manually from a base unit operated by a remote user. For example, the PDS can determine the failure of the drone based on data obtained from an accelerometer, a gyroscope, a magnetometer and a barometer of the drone and automatically deploy the parachute if any failure is determined. In another example, the remote user can ""kill"" the drone, that is, cut off the power supply to the drone and deploy the parachute by activating an onboard ""kill"" switch from the base unit."
