PatentNum,Date,Title,Text
4397228,1983,Self-adjusting apparatus for slitting peanuts,"Apparatus is provided for slitting the skins of shelled peanuts, or the like, without splitting the nuts. Peanuts are fed in a single stream into the bite of a pair of rollers mounted one above the other for rotation about parallel horizontal axes. The rollers are driven to carry the stream of nuts into engagement with slitting elements disposed on both sides of the bite of the rollers. The upper roller is carried by a yoke pivoted to a drive shaft and is adapted to rise and fall to and away from the lower roll according to the size of the nut being fed therethrough whereby a substantially constant gripping pressure is applied to the nuts irrespective of the size of the nut. A power drive system connects between the drive shaft and the upper roll."
4325297,1982,Apparatus for buff blanching peanuts,"An apparatus is provided for buff blanching peanuts. The machine is adapted to remove the dark outer skin of shelled peanuts and, at the same time, produce a textured finish on the surface of the nuts to enhance the adhesion of an applied coating such as chocolate or the like. The buff blancher includes a pair of driven parallel rollers having abrasive surfaces and mounted in closely spaced parallel relation with one roller being offset above a lower roller. The rollers are mounted in a housing into one end of which peanuts are delivered for movement along and against the two rollers and discharged at the other end of the housing. The housing may be raised at the feed end in order to provide an incline for the flow of nuts and may be tilted about its longitudinal axis to control the degree of buffing action between the peanuts and the rollers. Baffles are provided to guide the nuts with respect to the rollers and various adjustments are provided for setting the apparatus at a proper angle according to the particular nuts being processed."
4321865,1982,Apparatus for treating nuts or the like,"In treating nuts which are supplied by way of transport means and which are held between two conveyor belts, a groove of uniform depth is milled into the shell of the nut by means of overlapping milling discs, which groove permits the shell of the nut to be broken open by a subsequent splitting means. On the transport means, the nuts are separated and aligned by vibration and the configuration of the guide tracks. A spiral conveyor with a baffle is also provided for this purpose. The conveyor belts are adapted to the different thicknesses of the nuts by means of vertically adjustable rollers. The depth of the groove which is less than the thickness of the shell of the nut is restricted by toothed rings on the milling discs and annular shoulders which are arranged at a displaced position relative thereto radially with respect to the axis of rotation. The milling discs themselves are arranged on pivotal arms or plunger members, wherein the axes of rotation thereof are held by energy storage means at a spacing from each other which is less than double the radius of the two milling discs. The splitting means comprises movable knives with knife blades which increase in thickness and over which the nuts are pushed, being guided in the grooves."
4341152,1982,Contrivance for shelling a granular product,"A contrivance for shelling a granular product, in particular soy beans, sunflower seeds and the like, is provided with a distribution head that is rotatable about its longitudinal axis. This latter displays in its wall axis-symmetrical arranged passthrough openings to which radially oriented guideways () connect. In order to impart a uniform acceleration to all grains, passthrough openings () are structured slot-fashion and extend, at least partially, in the direction of the longitudinal axis in such fashion that the product, with the distribution head () rotating, moves veil-fashion along the guideways ()."
4313374,1982,Machine for hulling nuts,"A machine for hulling nuts having a rotationally driven horizontal disc provided with an upwardly disposed abrasive surface; a cylindrical casing coaxially related to the disc, closely spaced from its periphery, and provided with a discharge opening; a cover closing the casing above the disc and provided with a supply opening adjacent to the discharge opening; and a plurality of blades spaced around the disc and extending generally radially across it to guide nuts deposited in an unhulled condition on the disc through the supply opening in a path around the disc and alternately centrally and peripherally of the disc toward the discharge opening, the hulls being abraded from the kernals as the nuts traverse the path and being urged centrifugally from the disc to fall between it and the casing while the separated kernels exit through the discharge opening."
4322444,1982,Method for de-hulling cacao beans,"The de-hulling of cacao beans is expedited and nib yield increased by treatment with infra-red radiation for a period between one half and two minutes. The radiation preferably has a wavelength between and microns and the treatment may conveniently be carried out by means of apparatus according to British Pat. No. ,,."
4358467,1982,Method for shelling of nuts with a laser beam,"The removal of shells from hard shelled nuts, particularly macadamia nuts, is accomplished by rotating the nut in the path of a high power cw laser beam, such as a CO.sub. laser beam, so as to burn a path around the shell which separates the shell into parts which can readily be removed from the nut. A low power laser beam of a wavelength for which the nut shell and underlying nut meat have substantially different reflectivities, such as a helium-neon laser beam, is arranged to strike the nut collinearly with the high power beam. When the nut meat is exposed as the path in the shell is burned away, the intensity of the low power beam light which is reflected by the nut increases, and this increase is detected to give an indication of the completion of the shell burning operation."
4332827,1982,Method of cracking nuts at high production rates,"A high production nutcracking method and apparatus is provided wherein the nuts are fed from a hopper on a feed conveyor, while being singularized and oriented in the hopper. The oriented nuts are thereafter advanced by the conveyor individually in succession to a cracking apparatus, which comprises a plurality of cracking units mounted on a rotatable turret. The rotating cracking units are cyclically controlled so as to clampingly engage and lift each oriented nut from the advancing conveyor, and so as to preserve its orientation. The nut is then cracked and thereafter released at separate spaced points along the circular path of travel of the cracking unit."
4353931,1982,Method of hulling pistachio nuts,"A pistachio huller is provided wherein a means having projections pushes unhulled nuts between the surface of the means having projections and a surface of a means having slots, the slots being narrower than the pistachio nuts to be hulled. The projections protrude into the slots and the hulls are ruptured and abraded through contact between the surface of the means with projection and the surface of the strips forming the means having slots whereby the nuts are hulled."
4347260,1982,Method of separating almond kernels from almonds with shells,"A method and apparatus for separation of almond kernels where there is a mixture of almond kernels with almond kernels held with or within the shells the method comprising introducing the mixture onto two contra rotating rollers which are rotating upwardly through a separation gap and which have their axis inclined to the horizontal so as to cause feeding of the mixture from an entry location to an exit location, the separation gap being selected so that with the alignment caused by the roller action, almond kernels without shells will pass therethrough while almond kernels with shells will pass along to an exit location. The apparatus provides two contra rotating rollers held the selected distance apart to provide for the separation and being adapted to be contra rotating and includes abutments in the surface to provide an occasional tipping action to almond kernels moving along the surface of the rollers."
4353294,1982,Nut cracking apparatus,Apparatus and method for cracking and/or deshelling nuts or seeds by feeding them between adjacent runs of clockwise and counterclockwise driven belts which carry them against and between vertically spaced pairs of rollers to effectively posture and then to apply cracking pressure to the nuts and seeds along their largest dimension. Similar operating apparatus also has utility for cracking naturally occuring clusters of garlic or shallot bulbs and the like into the individual bulbs.
4317281,1982,Nut opener,"A pocket-sized nut opener serves for separating the shell of a pistachio or similar nut that has an obloid shape and is composed of a mating pair of half shells which enclose a nutmeat and define therebetween a narrow slit. The opener is in the form of a generally spoon-shaped implement with a contour that approximates that of a substantial portion of one of those half shells, the implement defining a tip portion and a base portion opposite the tip portion. A generally flat tab is joined to and projects integrally away from the base portion outwardly from the implement. The tab is of a size to be comfortably grasped merely between a thumb and forefinger of a user when inserting the tip portion into the slit and prying the half shells apart."
4317411,1982,Rotary peanut and blanching apparatus,"Shelled nuts, particularly peanuts, are blanched by depositing the nuts in a stream onto the surface of a horizontal, rotating table. Relatively fixed baffles or vanes having abrasive working faces are positioned slightly above the upper surface of the rotating table and extend generally from the periphery of the table to a point offset from the center thereof, whereby nuts deposited near the outer portion of the table will be carried against the abrasive face of each vane and spin inwardly towards the center of the table as they are being blanched. The center of the table is formed with a well opening into which the blanched nuts are dropped and then fed onto a conveyor by an inclined trough for subsequent handling such as roasting, packaging or the like. The vanes may be curved or straight and may be adjustable to control the blanching action as well as the blanching time. In a modification of the invention, the baffles mounted above the rotating table may be so positioned that nuts deposited near the center of the table will travel outwardly over the edge of the table and be blanched in the process. A trough is provided beyond the periphery of the table to collect the blanched nuts and guide them onto a belt for further processing."
4307660,1981,Device for the cracking of shell fruits,"Machine for cracking shell fruit comprising a rotor () formed of two plates () and () and having cavities (), the axes of the plates () and () being inclined so as to vary the overall size of the cavities (), and furthermore comprising a feed device formed in particular of transfer tubes () and cups () mounted on a disk ()."
4300447,1981,Nut blancher,"A device and a method for either the continuous or the batchwise removal (blanching) of skins from peanuts and other nut products are provided. The nut blanching device includes a rotatable cylinder containing a structure for introducing at least one jet of air along the inside of the cylinder. By placing nuts in this cylinder, nuts are carried along by the rotation of the cylinder into a head-on collision with air from the air jet. The nuts are thus, blanched within the cylinder by a combination of abrasive forces and the force of air."
4255855,1981,Nutcracker,"A nutcracker which includes a plunger slidable in a stationary sleeve, so that an adjustable end of the plunger is exerted against a nut abutted against a rigid anvil, so as to break open the nut shell, a pivotable handle providing a leverage force against the plunger."
4276316,1981,Process for treating nuts,"A process including dry blanching of raw nuts is described. The nuts are heated with a gas at a temperature of .degree. to .degree. C. for to seconds and then immediately cooled to below .degree. C. within minutes prior to blanching. This provides improved blanching, sorting and other steps in a process for producing products ranging from nuts per se to peanut butters or spreads."
4231529,1980,Impact decorticator,"An impact decorticator is disclosed having a rotor, preferably a squirrel-cage rotor, mounted for rotation about a substantially horizontal axis in a generally concentric and cylindrical casing. The casing is provided at the upper portion with an inlet opening and in the lower portion with an outlet opening for the material being processed and graded, substantially horizontally extending ripples are formed on the internal surface of the casing between the inlet and outlet openings (in the direction of rotor rotation), the ripples being graded in that they are spaced progressively closer together, become progressively sharper, become progressively deeper and/or approach more closely from the inlet toward a central zone between the inlet and outlet openings."
4200042,1980,Nut cracker,"First and second levers are pivotally connected together at one end and have opposed portions provided with one or more cross grooves for receiving nuts to be cracked. These grooves have varying depth from one end to the other and also have varying width, thus accommodating a wide range of nut sizes. The grooves also have transverse ribs to hold nuts in place while being cracked. In a preferred structure, the grooves are defined by straight wall segments meeting in angular relation. One of the levers may comprise a base portion for seated support on a supporting surface, and the other lever may comprise a handle for applying leverage."
4201126,1980,Nut cracking apparatus,A transport mechanism for transporting an uncracked nut from a supply of uncracked nuts into a zone between a pair of synchronously movable surfaces which receive the uncracked nut and transfer it to a zone of reduced geometry which results in the imposition of an axial crushing force on the nut is disclosed.
4218968,1980,Nut cracking machine,"A nut cracking machine including a pair of spaced apart cracking plates having confronting cracking faces provided with cracking means thereon, the cracking faces and cracking means thereof being disposed to distribute cracking forces substantially tangentially along the periphery of the shell of a nut received therebetween, for rolling and cracking engagement of a nut, rather than crushing of the same; one of the cracking plates comprising a stationary base plate and the other comprising a rotatable holding plate that is moveable toward and away from the base plate; limit means for initial positioning of the cracking face of the holding plate apart from the cracking face of the base plate according to the proximate diameter of the nut to be cracked, for insertion of a nut therebetween, and thrust means operative on rotation of the holding plate for movement of the holding plate toward the base plate in juxtaposed relation for rolling and cracking engagement of the shell of a nut received therebetween and, on completion of the nut cracking circuit of the holding plate, to return the same to initial positioning thereof, for removal of the nut as cracked between the base plate and the holding plate."
4182226,1980,Nutcracker,"A base having a lengthwise extending opening within which are received a number of slidably mounted plate members each spring urged to spaced apart relationship with an adjacent plate member to enable placement of a nut to be cracked thereon. Inserts for each plate member limit closing movement therebetween to prevent crushing of the nut. A lever imparts closing, nut cracking movement to the plate members. Each plate member is recessed to receive the spring ends and further recessed to receive the movement limiting inserts."
4183967,1980,Process for splitting pistachio nuts,"A process for splitting the shells of pistachio nuts comprising soaking closed-shell pistachio nuts in an aqueous liquid, subjecting the wet-shelled nuts to mechanical pressure to compress them, releasing the said pressure, and substantially immediately subjecting the nuts having the mechanically compressed shells to an elevated temperature to effect splitting of at least the majority of the shells."
4145962,1979,Nut cracker,"An implement for breaking open nuts by cracking instead of crushing them; the device including a concave stationary jaw, in which the nut is seated, and a concave slidable jaw for moving against an opposite side of the nut, the slidable jaw being supported on a screw-threaded shank that rotates in a stationary threaded opening so to advance the movable jaw a specific distance that is enough to crack open only the nut shell and not the nut meat."
4153238,1979,Nut cracker table,A nut cracker table has a rectangular board-like table top supported by a plurality of legs above a supporting surface. A hole is formed through the table top. A chute is affixed to the undersurface of the table top under the hole and directs shelled nuts to a specific area under the table top. A shield is affixed to the oversurface of the table top to prevent the hulls of nuts cracked by a nut cracker on the oversurface from scattering.
4135442,1979,Nut cracking machine,A nut cracking machine particularly for cracking pecans enables faster and more reliable nut cracking with fewer machine adjustments and longer machine life. Air spring activation of the hammer mechanism and a cam operated hammer cocking and release mechanism render the machine more efficient and reliable. The structure facilitates manufacturing with economy.
4144805,1979,Nut huller and/or sheller,"A nut huller and/or sheller comprising, in combination, a container with its long axis vertical, a rotatable shaft concentrically mounted within said container, a plurality of radially extending blades mounted on said shaft to form a rotor assembly, said blades being divided into an upper group attached to an upper portion of said shaft in a helix of one direction and a lower group attached to a lower portion of said shaft in a helix of the opposite direction, a means for journaling said shaft in said container, and a means for rotating said rotor assembly."
4173825,1979,Nutcracker,"The invention provides an adjustable cracking device for cracking nuts of a wide variety of sizes. The device comprises first and second elongate rigid members, each including an elongate handle portion and having a curved serrated gripping surface adjacent one end thereof. The elongate rigid members are pivotally connected together adjacent the gripping surface sections thereof for movement toward and away from one another. In one embodiment of the invention, the elongate members are pivotally connected by an adjustable fulcrum formed integrally by the elongate members. In a second embodiment of the invention the first elongate member is pivotally mounted to a central coupling member for movement toward and away from the second elongate member. The second elongate member has an additional serrated gripping surface on its side opposite the first gripping surface. The second elongate member is mounted to the coupling member for rotational movement between a first position in which one of its gripping surfaces faces the gripping surface on the first elongate member and a second position in which the other surface faces the gripping surface on the first elongate member."
4171567,1979,Nutcracker,"The invention provides an adjustable cracking device for cracking nuts of a wide variety of sizes. The device comprises first and second elongate rigid members, each including an elongate handle portion and having a curved serrated gripping surface adjacent one end thereof. The elongate rigid members are pivotally connected together adjacent the gripping surface sections thereof for movement toward and away from one another. In one embodiment of the invention, the elongate members are pivotally connected by an adjustable fulcrum formed integrally by the elongate members. In a second embodiment of the invention the first elongate member is pivotally mounted to a central coupling member for movement toward and away from the second elongate member. The second elongate member has an additional serrated gripping surface on its side opposite the first gripping surface. The second elongate member is mounted to the coupling member for rotational movement between a first position in which one of its gripping surfaces faces the gripping surface on the first elongate member and a second position in which the other surface faces the gripping surface on the first elongate member."
4107340,1978,Method of removing corn from the cob,"Whole kernels of corn are removed intact from the cob by a method wherein the cob is first split longitudinally. Then, a force is applied to the kernels to remove them from the cob. The so-separated whole kernels may then be processed in conventional manner."
4077121,1978,Nut cracker,"A nut cracker having a pair of pivotally connected jaws and a pair of handles, each of which is connected to a respective one of said jaws so that opening and closing movement of the handles causes corresponding movement of the jaws. Each jaw has a working face which is disposed in opposed facing relationship to the corresponding face of the other jaw, and the two working faces diverge generally in the direction of the jaw pivot axis so as to define a wedge-shaped crushing space between them. Stop means is provided to limit the opening and closing movement of the jaws, and resilient means acts between the handles to bias them outwardly and thereby normally maintain the jaws in an opened position."
4073032,1978,Nut cracking machine,"A nut cracking machine comprising a plurality of wheels rotatable by a power drive on axes forming a closed, planar polygon, the peripheries of the wheels meeting at the center of the polygon, peripheral grooves of arcuate cross-sectional form in the peripheries of the wheels conjointly forming a circular orifice between the wheels in the plane of the polygon, through which nuts to be cracked are passed."
4091534,1978,Nut shelling device,"A plurality of pointed nail-like members extend from a surface of a circular base plate in spaced mutual relation parallel to the axis thereof. A cylindrical side is affixed to the base plate around the circumference thereof. A plurality of pointed nail-like members extend from a surface of a circular cover plate in spaced mutual relation parallel to the axis thereof. The cover plate is releasably secured to the base plate with the nail-like members of each pointed toward the other with the points spaced from each other whereby when the cover plate is coaxially secured to the base plate with a plurality of nuts placed on the base plate and the cover plate is rotated back and forth relative to the base plate a plurality of times, most of the nuts are shelled."
4128938,1978,Nut-cracking implement,"A powerful lever is swiveled at one end to a vertical column supported on a base or container. An anvil adjustably mounted upon the column, forms an abutment cooperating with the lever for cracking of nuts. An enclosure is mounted upon the lever for adjustment therealong to a position enclosing the nut while being cracked, and directs shell fragments downwardly into a receptacle for convenient disposal."
4087910,1978,Nutcracker device,"A hand-operated device, in the form of a gun, shatters nut shells and the like. The gun has an inertia weight and a limited movement hammer bolt between which a nut shell is inserted and held in place by pressure applied on a trigger against a pistol grip. A striker rod is moved against the biasing action of a spring to permit the pressure applied on the trigger to move the inertia weight and the hammer bolt forwardly by a distance corresponding to the extent of the limited movement of the hammer bolt. The striker rod is released to move under the biasing action of the spring and strike the hammer bolt, and the hammer bolt in turn strikes against the nut shell, which is backed up primarily by the inertia of the inertia weight but also partly by the pressure on the trigger to impact and shatter the nut shell."
4090669,1978,Process for embrittling integuments of small seeds,"The present invention relates to the embrittlement of the integuments of small seeds wherein the seeds are cooled by thermal shock in a fluidized bed; cooling is provided by direct injection of a cryogenic fluid flash evaporated in the fluidized bed, forming the fluidization gas in the gaseous state, and recovery of cold by countercurrent circulation of the seeds. The process applies to small oleaginous seeds to facilitate their decortication, and to treatment of impermeable leguminous seeds to favor their eventual germination."
4027824,1977,Nut grinding mill,"A nut grinder of the type having: a front grinding chamber containing a rear inlet; a rear feeding chamber containing an upper downwardly-open hopper terminating in a lower upwardly-open trough having a front end outlet opening; a fluted tunnel connecting the front outlet opening of said trough with the rear inlet opening of the grinding chamber; a grinder in the grinding chamber including a rotatable grinding element; and a motorized screw conveyor extending through the trough and fluted tunnel and connected to drive the rotatable grinding element for nut grinding purposes. That portion of the screw conveyor, underlying the hopper, is provided with L-shaped cuts in its spiral turns at spaced .degree. intervals. The leg of each L-shaped cut extends tangentially to the spiral screw conveyor at or adjacent the base of its spiral flights while the foot of the L extends radially and preferably leans forwardly in the direction of rotation. These cuts provide space accommodating the larger nuts while the foot of each cut propels nuts rotationally forward and compresses them against the casing wall sufficiently to break the nuts into smaller pieces which are readily conveyed by the screw conveyor. In other words, the larger nuts are broken up and fed forwardly into and through the tunnel into the grinder."
4023478,1977,Nut husking apparatus,"An apparatus for husking nuts, in a continuous manner without causing damage to the shell and the kernels thereof, the apparatus having a conveyor drum which includes double-spiraled, transporting rib members radially arranged about the conveyor drum, whereby the nuts received therein are forced progressively in a twisting action against a stationary plate member and a plurality of spring-biased, husking fingers, at which time, the husk material is thereby separated from the shell of the nut and allowed to discharge between the drum and stationary plate member, while the remaining nut shell, together with the kernel therein, is transported to be discharged separately at one end of the apparatus."
4044663,1977,Nut sheller,"A nut sheller which embodies a base having a lower nut holder on which a nut to be shelled may be positioned, a spring operated hammer operable upwardly to strike the nut holder, an opposing inertia anvil operable from a remote nut loading position to a lowered position into engagement with the nut to be shelled, and a lever adapted to be manually moved to bring the inertia anvil down and then automatically cause the hammer to operate, the lever being operably connected to cock the hammer against its spring as the lever is moved back to its remote nut loading position. Shielding means are provided, moved under the control of the operating lever so that the shell fragments fall into a nut bowl arranged below and around the nut holder. Thus the entire nut shelling operation may be accomplished by one hand, merely by moving the lever in one direction and then returning it."
4009651,1977,Nutcracker,"A nutcracker designed to eliminate the scattering of shells and hulls in the cracking operation which includes a carrying tray with a hinged base mounted therein and having a cooperating hinged cracking lever with cracking lever flanges to permit cracking nuts by operation of the lever and simultaneously preventing the hulls or shells from scattering. The nut is confined in a cracking chamber defined by the cracking lever, the cracking lever flanges and the hinged base."
4034665,1977,Pistachio huller,A pistachio huller having two stages; a first stage including a pair of rollers between which the pistachios are passed to rupture the pericarps thereof to form tag ends of pericarps adherent to the shells of the pistachios and a second stage including a plurality of parallel fine rollers closely spaced to preclude the passage of pistachios therebetween with the adjacent fine rollers alternately and oppositely oscillated to strip the tag ends of pericarps from the pistachios.
3964379,1976,Machine for slitting nut skins,"Edible nuts, such as peanuts, may have their skins slit prior to blanching by means of a machine disclosed herein. The apparatus includes a pair of cooperating rolls which carry a stream of nuts one by one between a pair of cutting elements which slit the nut skin from end to end. The nuts are fed from a vibratory feeding tray which includes a quickly adjustable feed dispenser for controling the rate of flow according to the size of the nuts being processed. A lever actuated cam controls the flow and the lever position may be aligned with levers of other similar machines arranged in a row in the processing plant. The gap between the rolls which carry the nuts between the cutting elements is also quickly adjustable by means of a lever to accommodate the machine to the size of the nuts being processed. The lever extends outwardly for alignment with levers on similar adjacent machines. A removable waste collection and nut guide chute is also provided for a quick and easy cleaning."
3951057,1976,Nut blanching apparatus,"An apparatus is provided for removing the skins from shelled nuts. Nuts such as peanuts are fed into a hopper mounted to a carriage adjustably positioned above a horizontally moving conveyor belt. A plurality of spaced parallel baffles extends diagonally across and slightly above the upper reach of the conveyor with the working faces of the baffles being of an abrasive character. The nuts are fed from the hopper in individual streams between baffles and onto the conveyor where the combined action of the longitudinally moving belt and the diagonally extending fixed baffles will rotate the nuts and move them lengthwise along the baffle to one side of the conveyor, removing the nut skins in the process. The carriage is mounted on a first pair of tracks extending parallel to the baffles with a lead screw and crank provided for moving the carriage diagonally with respect to the belt in order to dispense the peanuts at different spaced points along the baffles. A second pair of tracks extending lengthwise of the conveyor supports the first set of tracks with another lead screw and crank for moving the carriage and first set of tracks lengthwise for longitudinal adjustment thereof."
3965810,1976,Nut cracker,"Disclosed herein is an apparatus for cracking nuts that comprises back and front end plates connected together by a plurality of rods. The rods are attached at their end portions to the respective plates by pivotal connections and are spaced and disposed in an array that together with the plates defines an enclosure. One of the plates contains an aperture for the insertion of a nut to be cracked within the enclosure defined by the rods. Rotating one plate with respect to the other constricts the enclosed space, thereby cracking the nut within."
3951056,1976,Portable pecan cleaner,"A portable machine incorporating a first chamber in which pecans are subjected to drum mounted resilient flails which cooperate with a roughened chamber portion in effecting a separation of the husks or hulls of the pecans. A second chamber located outward of the first chamber receives the pecans, hulls and other vegetation which might have been gathered with the pecans with all of the materials in the second chamber being subjected to a separating flow of air whereby the normally heavier pecans are allowed to pass therethrough with the lighter hulls and other materials being air separated from the pecans."
3880066,1975,Apparatus for shelling vegetable products,"Apparatus for shelling vegetable products comprising a chamber for subjecting the product to successive compression and expansion, the chamber having a discharge orifice closable by a valve member, the opening of which to remove the product causes the expansion of the chamber."
3889583,1975,Cashew unshelling apparatus,"A cashew unshelling apparatus is disclosed. It includes a horizontal elongate guide member having a groove of triangular cross-section formed longitudinally in the upper surface thereof and a slit formed at substantially the center of the length thereof along the bottom of said triangular groove, and upper and lower frames arranged vertically in two stages above said slit. A cutting blade supporting member is vertically movably mounted on said lower frame with the lower portion thereof suspended from said lower frame to a level immediately above said slit. A spring is interposed between the upper portion of said cutting blade supporting member and said upper frame for urging said supporting member downwardly, while a lower rotary cutting blade is connected to a spindle arranged immediately below said slit and extending at right angles to said guide member, the cutting edge of said lower rotary cutting blade moving into and out of said slit during rotation of said spindle. A Y-shaped upper cutting blade is connected to the lower end face of said supporting member in parallel to said guide member and with the Y-shaped bifurcated portion thereof extending down-stream with respect to the moving direction of cashews. Pusher members are connected to a chain at a large interval and carried thereby for feeding cashews to a position between said upper and lower cutting blades which cashews are placed in said triangular groove with the convexed backs upside. Driving chain wheels for driving said chain, are also provided said chain and said driving chain wheels constituting a guide mechanism for advancing said pusher members along the triangular groove, and means are provided for synchronizing the time when each of said pusher members reaches said slit and the time when said lower rotary cutting blade protrudes from said slit."
3858501,1975,ELECTRIC PECAN CRACKING DEVICE,"This device is solenoid operated for efficiently cracking pecan nuts. The device consists primarily of a solenoid actuated weight which when striking a pivotable arm member of the device, will crack the shell of the nut which is placed between the arm member and a piston member carried within a sleeve."
3871275,1975,HIGH PRODUCTION NUTCRACKING APPARATUS,"A high production nutcracking apparatus wherein a plurality of cracking units are arranged to form a turret which is rotatable about a central axis. Each cracking unit comprises a tubular member having a centrally located opening adapted to receive a nut therein, an anvil positioned within the tubular member adjacent one side of the opening, a cracking hammer mounted within the tubular member on the other side of the opening, and means for sequentially thrusting the cracking hammer forwardly to thereby crack a nut positioned between the cracking hammer and anvil. A pneumatic control system is also provided which is adapted to sequentially actuate the various components of each nutcracking unit as the turret rotates to thereby provide for the automatic and cyclical operation of the apparatus."
3884137,1975,Kernel fruit shelling machine,"In this machine for shelling kernel fruits, of the type comprising two spaced endless belts driven at different speeds, between which the kernel fruits are caused to travel to be shelled by a frictional action, a first one of said endless belts having its operative run supported by rollers so disposed as to guide the operative run of said first endless belt along a substantially rectinilear path, the other endless belt having its operative run guided by rollers so arranged as to cause the operative run of said second belt to follow a sinuous path moving by turns towards and away from said rectilinear path, the points of said sinuous path which are nearest to said rectilinear path, being each time substantially equally spaced from the points where two adjacent rollers support said first belt. This machine is particularly but not exclusively intended for shelling chestnuts."
3924326,1975,Nut shell cutter,A nut shell cutter which includes a bottom holding ring of sufficient size to encompass a nut. A yoke rises from the ring and terminates upwardly in a handle. A diametrically oriented knife is affixed to the yoke and has its cutting edge suspended a predetermined distance above the holding ring to facilitate partially cutting through the nut shell.
3841212,1974,AUTOMATIC NUT CRACKER APPARATUS,"Disclosed in an automatic nut cracker apparatus which is utilized in cracking nuts. This apparatus has a base member to which is attached an anvil block, plunger housing and lock assembly. The anvil block is slidably attached to the base by means of an elongated guide which slides in a groove which extends the length of the base. A countersunk portion is provided on one side of the anvil block for contacting a nut. A transparent shield is mounted to slide on the anvil block and is urged in a direction to a retracted position by a coil spring. Extending from one side of the plunger housing is a hammer which has a second countersunk portion for contacting a nut. This hammer is forced to move in the direction toward the anvil block by means of a plunger core and solenoid mounted within the plunger housing. A coil spring has one end attached to the plunger core and the other end attached to a lever of the lock assembly so that the lever will lock the guide member in position when the plunger core is moved by the solenoid coil. A switch is provided on the plunger housing which is closed when the shield is moved into position to automatically actuate the cracking operation and lock the apparatus in the desired position during the cracking operation."
3812863,1974,CROP ORIENTING MECHANISM,A crop orienting device is disclosed for orienting a crop being fed through a harvesting stemmer having a plurality of parallel rows of cutting disks adapted to sever stems from the crop upon rotation. The device comprises first support means supporting a first set of laterally spaced elongated crop orienting members with the spacings between adjacent crop orienting members being substantially equal. Second support means support a second set of laterally spaced elongated crop orienting members in juxtaposition with the first set of crop orienting members and with the spacing between adjacent crop orienting members of the second set being substantially equal to the equal spacings between adjacent crop orienting members of the first set. Means are also provided for securing the first and second support means rigidly together in a plurality of relative positions to render the spacing between the juxtaposed first and second sets of crop orienting members adjustable.
3795184,1974,NUTCRACKER APPARATUS,"A power driven percussion apparatus for cracking a nut between two sockets axially aligned on a base rotating in a substantially vertical plane, one socket of relatively small mass serving as an impact member and having a short cracking stroke being driven by a hammer moving under the pull of a tension means stretched through a cam action, and the other of relatively great mass serving as an anvil and moving in response to a variation in the relationship of its aligned track to the earth's gravitational field so as to alternately approach the impact member to produce a clamping engagement of a nut to be cracked between the sockets and to move away from the impact member to allow the cracked nut to fall from between the sockets, the parts being moved by cam action and by gravity and so spaced and positioned with respect to the rotating base as to insure proper sequence and effectiveness in positioning, cracking and the discharging of a nut."
3808964,1974,PNEUMATIC APPARATUS FOR BLANCHING HEATED OR ROASTED PEANUTS,"New apparatus and concept for removing skins from peanuts is disclosed. Peanuts in a batch operation are continuously forced into the air stream by the design of an internal retainer screen and a baffle formed by a second screen. The stripping action of the air and the rubbing of the kernels along the wall surfaces of an upper and a lower retainer screens efficiently separate the skins from the meats, and the skins removed from the batch by vacuum."
3713468,1973,HAND NUTCRACKER WITH SHELL GUARD AND NUT UNLOADER,"A hand nutcracker having a hollow, horizontally extending guide cylinder containing a piston reciprocably movable with respect to a spaced stationary jaw for cracking and releasing a nut placed therebetween in response to predetermined movements of a handle associated with the piston and a hollow cylindrical shell guard moving with the piston, includes a trough-shaped nut rest hinged to the forward end of the guide cylinder for swingable movement between () a horizontal nut-retaining position along the space separating the guide cylinder from the jaw and () a downwardly sloping position spaced from the jaw. The nut rest is disposed in the path of movement of the shell guard, and the alternate swingably-attained positions of the nut rest correspond to definite reciprocably-attached positions of the shell guard."
3774526,1973,NUT SHELLING MACHINE,"A nut shelling machine is provided for the continuous and automated shelling of cashew nuts. The machine includes a shelling station with opposed interacting cutting blades, cutting guides and a shell splitter associated with one cutting blade, a nut orienting and delivery device for supplying cashew nuts to said shelling station in an eye-down position; and a nut transferring mechanism taking one nut at a time from the orienting and delivery device effecitvely rotating same .degree. about the nut ""eye"" before placing it between the guides and blades in the shelling station. All of these elements of the shelling machine are driven in common synchronism from a common timing chain through suitable cams, gears and/or eccentrics."
3745913,1973,SHUCKER,An apparatus is provided for shucking pecan bollies and similar nuts which has a pair of continuous belts disposed one over the other in face to face relationship and rotated in opposite directions between spaced pairs of idler rollers. One roller of each pair is adapted to move vertically and respond to pressure of nuts passing between the pair to provide for sufficient compression to break the shucks but to avoid cracking of the nut shell.
